GlyCosmos Lectin Number,LfDB ID,Short name,Pfam Labels,Specificities,Organism,GlyTouCan ID,Value
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G78603EO,1.166
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G57641IF,1.192
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G49608TR,1.208
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G33192XL,1.259
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G87825QP,1.290
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G97691ZT,1.321
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G75367YS,1.359
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G75829VK,1.384
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G09362PR,1.416
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G54457LW,1.566
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G53812EH,1.622
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G35442CG,1.719
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G86906WK,1.850
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G81436EU,2.078
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G87832BF,2.289
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G07558KL,2.295
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G36876NJ,2.346
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G76283HO,2.391
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G39932JF,2.417
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G88981LD,2.718
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G69180XT,2.795
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G52751JW,2.920
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G59487HS,2.965
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G09126MW,3.421
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G26039ES,3.534
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G53238US,3.972
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G23361LI,4.284
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G53858MF,4.616
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G65070LF,4.693
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G51497IR,4.830
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G35223CU,5.516
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G25268QT,5.877
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G83173HC,7.303
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G92133LY,32.819
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G49017YR,39.827
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G50205RT,42.157
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G48493JV,42.451
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G69176ID,43.507
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G25162JS,44.430
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G79446WY,44.571
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G38085YD,44.772
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G07990UY,47.367
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G77495MG,47.567
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G70374BH,49.698
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G16276IK,50.260
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G32915BP,50.966
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G06550JR,54.138
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G83131MU,57.426
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G24673RP,60.534
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G71606HZ,71.865
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G84440YT,79.735
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G78513KA,88.206
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G16768LX,88.870
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G98490BN,93.802
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G10179FS,94.968
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G44327JQ,108.700
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G58350LJ,112.115
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G94671TE,120.554
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G42830YF,120.585
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G25132GJ,124.632
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G46491JP,141.022
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G86157UQ,156.601
GL_001950,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G75236EF,167.273
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G76320TN,0.030
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G10179FS,0.397
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G53812EH,0.507
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G36876NJ,0.570
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G49017YR,0.594
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G87832BF,0.729
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G16768LX,0.794
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G99242KO,0.851
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G58350LJ,0.858
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G97691ZT,0.923
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G25268QT,1.098
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G52751JW,1.498
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G32915BP,1.505
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G06212IB,1.524
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G51497IR,1.783
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G08453FV,1.955
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G25132GJ,2.013
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G35223CU,2.060
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G53238US,2.081
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G91556EH,2.127
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G59707MY,2.421
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G55979JS,2.667
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G24673RP,3.355
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G74609HP,3.827
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G38426SE,3.829
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G49859TR,3.903
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G69180XT,4.201
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G84053BQ,4.222
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G77495MG,4.296
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G37918PT,4.308
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G07990UY,5.234
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G06550JR,6.096
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G25162JS,9.122
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G09362PR,9.988
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G04681PT,18.951
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G13974DV,39.929
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G84783YG,40.937
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G33192XL,47.680
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G16276IK,49.988
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G77712UR,54.829
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G83131MU,67.788
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G19083SI,73.526
GL_001952,LfDB0294,Artocarpin,Jacalin,"Glc|Man","Artocarpus integrifolia",G62167DK,92.577
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G77712UR,0.737
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G09362PR,1.280
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G19083SI,1.665
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G25162JS,1.699
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G83131MU,3.286
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G15317IZ,5.486
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G91089ZR,9.888
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G04681PT,15.649
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G35442CG,27.248
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G66257KQ,118.989
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G84170WO,286.443
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G70358QM,633.223
GL_001957,LfDB0149,BanLec,Jacalin,"Glc|Man","Musa acuminata",G13869TL,772.711
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G91089ZR,0.092
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G25132GJ,2.361
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G15317IZ,2.927
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G21251LN,2.968
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G38085YD,3.216
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G70358QM,3.231
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G84440YT,3.233
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G71606HZ,3.489
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G50205RT,3.788
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G03454MW,4.285
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G44327JQ,4.699
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G58350LJ,4.828
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G84053BQ,5.297
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G13869TL,5.467
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G98490BN,5.871
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G35442CG,6.094
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G16717IV,6.348
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G13947MP,6.760
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G32915BP,8.978
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G70374BH,9.438
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G07990UY,10.378
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G19949UL,10.500
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G16768LX,11.289
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G38426SE,11.935
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G06550JR,12.325
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G09362PR,12.485
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G10179FS,13.935
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G09675DY,15.293
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G25162JS,16.271
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G79446WY,20.428
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G33192XL,27.072
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G04681PT,34.342
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G16276IK,34.540
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G83131MU,34.716
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G77712UR,35.811
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G19083SI,37.328
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G13974DV,43.137
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G84783YG,49.696
GL_001958,LfDB0154,MornigaM,Jacalin,"Glc|Man","Morus nigra",G62167DK,52.112
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G16768LX,0.012
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G26039ES,0.064
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G21605YS,0.079
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G77495MG,0.103
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G03454MW,0.107
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G92133LY,0.111
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G09675DY,0.118
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G97691ZT,0.151
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G59487HS,0.159
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G10179FS,0.197
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G69180XT,0.200
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G16276IK,0.207
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G38426SE,0.225
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G79446WY,0.281
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G07558KL,0.299
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G86157UQ,0.323
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G74609HP,0.337
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G06212IB,0.349
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G83173HC,0.370
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G65070LF,0.370
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G35442CG,0.425
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G35223CU,0.492
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G36876NJ,0.514
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G75829VK,0.553
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G84783YG,0.567
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G60785FE,0.571
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G35173NI,0.583
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G76320TN,0.599
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G26039ES,0.627
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G06550JR,0.653
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G84783YG,0.679
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G91089ZR,0.792
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G50205RT,0.851
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G96648LB,0.857
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G78603EO,0.868
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G25132GJ,1.005
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G87825QP,1.023
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G06212IB,1.037
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G65070LF,1.072
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G87832BF,1.099
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G09126MW,1.133
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G76320TN,1.249
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G13869TL,1.305
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G53238US,1.319
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G69180XT,1.437
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G25162JS,1.493
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G83131MU,1.496
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G48493JV,1.503
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G44327JQ,1.609
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G19083SI,1.905
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G10179FS,1.953
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G19949UL,1.973
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G49859TR,2.179
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G03454MW,2.213
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G13974DV,2.220
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G33192XL,2.222
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G16717IV,2.304
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G15317IZ,2.320
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G88502NV,2.637
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G77712UR,2.937
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G91089ZR,3.254
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G37918PT,3.324
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G77712UR,5.398
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G76283HO,5.400
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G52751JW,6.546
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G52751JW,6.791
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G76283HO,7.079
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G88502NV,8.337
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G97691ZT,10.068
GL_001959,LfDB0230,GSL-l B4,Lectin_legB,"Gal|GalNAc","Griffonia Simplicifolia -？TB4",G88981LD,13.773
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G88981LD,14.041
GL_001959,LfDB0223,GS-I|GSL-I,Lectin_legB,"Gal","Bandeiraea simplicifolia|Griffonia simplicufolia",G51497IR,38.170
