lfdb_id,lectin,glycotoucan_id,iupac_name,glycan_class,mass_Da,Ka_x10e4_per_M,source
LfDB0166,SBA,G15317IZ,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1560.55,1.959,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G66257KQ,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1884.66,1.931,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G04681PT,Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1398.5,1.915,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G81436EU,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1667.64,1.850,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G19083SI,Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1115.42,1.798,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G49608TR,Neu5Gc(a2-3)Gal(b1-4)Glc-ol,disaccharide,651.22,1.787,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G54457LW,Neu5Ac(a2-3)Gal(b1-4)Glc-ol,disaccharide,635.23,1.771,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G84053BQ,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,polysaccharide,1464.56,1.757,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G88502NV,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc-ol,polysaccharide,798.3,1.755,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G19949UL,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1398.5,1.747,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G35442CG,Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1560.55,1.743,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G77220UE,Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc-ol,disaccharide,926.32,1.728,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G07558KL,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)[GlcNAc(b1-4)][GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,2130.82,1.652,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G84783YG,Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,oligosaccharide,750.29,1.611,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G87825QP,GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc-ol,oligosaccharide,832.34,1.555,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G91089ZR,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1722.61,1.347,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G91556EH,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc-ol,oligosaccharide,822.31,1.196,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G09112SH,Neu5Ac(a2-8)Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc-ol,oligosaccharide,1582.55,1.062,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G16717IV,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1521.58,1.051,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G38426SE,,unknown,,1.012,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G74609HP,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,855.32,0.968,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G59707MY,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc-ol,oligosaccharide,677.27,0.921,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G78603EO,GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc-ol,oligosaccharide,629.26,0.788,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G60785FE,GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,polysaccharide,1724.66,0.773,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G68511OZ,Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc-ol,oligosaccharide,1291.45,0.746,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G76320TN,,unknown,,0.618,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G53812EH,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,855.32,0.600,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G49859TR,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,1001.38,0.072,LfDB/FAC/GlyCosmos
LfDB0166,SBA,G86906WK,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,polysaccharide,855.32,0.029,LfDB/FAC/GlyCosmos
